"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
5.3341837,224.78793,28897.492,6.0485244,NULL,360.17917,12.247344,67.154755,5.091357,1.0
10.761898,81.71089,25999.953,8.477394,318.42725,392.70407,12.716351,52.24697,4.6617985,1.0
6.286807,258.30005,13777.376,7.483258,328.68066,563.43475,16.460836,73.516655,4.104863,1.0
9.794559,129.87096,20682.732,9.390842,291.98007,427.12396,11.853228,78.71147,2.9454188,1.0
8.2104435,167.10219,13933.085,10.422842,243.48595,391.06888,13.747058,61.05821,4.976055,1.0
6.9417195,173.3344,20111.82,6.697194,NULL,374.48532,19.937487,NULL,4.5631833,1.0
10.356119,136.32375,48621.562,9.158704,327.92276,365.7203,17.975563,77.359856,4.2018495,1.0
7.9589844,171.48363,23625.814,9.537735,259.97998,327.62387,16.117111,107.75404,4.698008,1.0
3.882631,243.80795,7751.8096,0.5303513,NULL,341.2911,12.990592,60.109966,3.7340014,1.0
5.671774,216.04282,15949.153,7.500573,NULL,372.53525,17.895723,77.457886,3.8331597,1.0
10.003301,143.09428,46113.957,12.912187,NULL,574.55505,16.96331,36.76767,4.7463818,1.0
6.5528474,198.80695,34006.42,8.691206,274.90436,477.1639,14.36963,78.173065,4.6879864,1.0
7.628553,156.7937,26244.037,8.33761,255.0432,495.96698,13.633974,65.60484,4.1820574,1.0
4.7908406,268.7209,17862.37,4.5545735,377.24115,608.84686,10.8063135,83.70223,3.258859,1.0
7.71096,181.93813,6552.6265,5.389249,390.5964,516.28406,17.010784,58.241734,4.2889466,1.0
8.291299,211.21704,20008.135,8.767875,275.76733,475.90912,12.614669,66.61298,3.424702,1.0
6.19317,225.68343,12883.727,4.7393603,NULL,389.40598,14.560136,76.45782,3.4666452,1.0
9.0326605,121.441444,15618.17,6.1574907,372.92746,390.65723,15.030315,63.125618,4.9272184,1.0
6.139494,236.67403,8081.4663,6.2508082,NULL,416.23883,12.777014,106.037224,3.260907,1.0
7.1294246,178.37234,25840.578,7.4878235,312.98273,323.29892,16.406157,69.15761,3.4186108,1.0
NULL,191.28522,21948.326,5.626787,355.48877,509.40683,16.691471,84.107735,4.10959,1.0
5.4185038,187.77681,35902.715,4.357088,NULL,454.5203,6.37407,103.37301,4.50654,1.0
8.075495,195.805,29483.602,10.493841,298.7372,321.74835,9.751086,72.73442,3.6829197,1.0
NULL,225.2877,22511.693,7.057578,377.12897,291.3537,11.590025,72.50852,4.0817013,1.0
10.049674,132.83284,11557.032,8.550572,323.5081,442.76804,13.376148,92.17617,5.1334777,1.0
5.6676507,229.92836,16953.898,8.774306,293.57425,554.12054,14.254641,54.436703,3.6332138,1.0
NULL,181.68916,27776.18,7.5898685,298.2267,417.6312,8.630091,72.92329,3.80792,1.0
8.923981,135.93846,27919.771,12.363285,NULL,415.6295,11.949914,69.31488,4.1555834,1.0
6.4288664,225.6131,15596.474,6.1534724,NULL,466.0444,18.015385,87.16363,4.1847835,1.0
6.9606037,201.71545,11348.676,4.2978897,NULL,468.5914,10.490588,89.686195,4.9788203,1.0
5.873676,203.32993,19216.684,9.212779,NULL,420.29123,11.119274,65.22955,5.412091,1.0
6.795469,187.78302,15300.839,7.4865985,316.95694,498.66592,19.60043,55.40111,5.1630883,1.0
10.041028,113.831116,16266.435,7.9390745,363.86688,557.4861,13.195341,75.23322,3.8075626,1.0
NULL,273.2556,44506.44,8.412688,233.79259,485.64722,14.705013,52.164234,4.1247807,1.0
7.2960377,235.7352,36043.707,5.196213,377.19067,385.61432,17.052713,89.62355,4.168526,1.0
NULL,161.82648,29299.123,7.0287967,350.43094,375.78073,19.762577,86.698456,3.4975774,1.0
5.8626413,185.06522,44069.273,4.3827214,412.69012,331.57013,15.306079,59.605812,5.507421,1.0
7.292142,174.48042,33991.652,9.511792,259.16498,435.10803,16.293613,81.6901,4.4669127,1.0
8.062805,200.49312,11567.888,9.88995,NULL,510.4144,10.650935,40.99281,4.471842,1.0
7.821971,157.18155,23318.188,9.08404,324.85165,294.63654,17.186766,72.568375,3.5329583,1.0
11.301794,77.45959,39227.62,8.517986,337.50125,410.8561,14.326889,53.121258,3.3095803,1.0
6.5937643,233.51413,25589.611,9.785696,NULL,489.70343,14.389609,46.46398,2.3465781,1.0
9.161089,119.8419,26618.06,6.105573,343.28925,379.7252,10.899926,54.580734,4.888061,1.0
NULL,144.81526,14507.018,5.819092,353.60727,290.88947,8.942072,67.58735,5.9225817,1.0
4.642953,307.70602,16115.93,7.707342,NULL,439.9444,18.44079,60.145844,3.9828672,1.0
7.798454,188.39494,32704.568,11.078873,258.1912,507.17868,18.27244,85.177666,4.1072674,1.0
5.5643425,256.20883,11245.735,7.212254,329.33838,369.5555,15.640054,51.150345,2.2859879,1.0
7.8865914,213.0526,38852.03,11.170789,281.70078,326.11536,10.385173,64.6625,4.5899835,1.0
7.443189,193.1248,13551.953,4.313265,NULL,430.4873,19.39633,72.075584,2.6648328,1.0
3.657123,275.76715,23736.816,9.100772,NULL,426.23114,17.985956,55.694893,3.3146298,1.0
9.597192,167.08897,21153.322,7.9444695,346.075,335.1976,14.347676,50.64245,5.145153,1.0
6.964226,212.7645,29957.191,7.6751876,321.2509,378.08554,13.127694,72.089005,3.9904375,1.0
7.6729097,152.87831,22989.352,6.231913,343.43903,401.14087,14.252684,64.29129,4.2682276,1.0
6.7370043,220.1001,24694.744,8.37366,NULL,384.3087,6.748092,8.175877,4.0631704,1.0
NULL,163.22447,18570.285,8.109345,296.19025,463.74173,16.900148,61.34983,4.1357455,1.0
5.382489,240.01822,18189.395,5.5519905,397.70007,551.4762,12.818729,79.779915,4.1733303,1.0
7.022952,264.5256,15978.355,10.956205,262.06454,412.7094,5.3152866,76.02449,4.971907,1.0
NULL,250.7054,27355.934,6.482038,377.35806,559.8179,13.65396,77.91772,2.969136,1.0
10.026224,94.09131,25510.098,6.614114,385.40265,388.46725,11.887161,69.27398,3.7362285,1.0
5.583833,261.23383,35278.684,6.594617,NULL,278.63904,13.565388,83.274895,3.870157,1.0
7.952929,221.36986,18621.426,6.8794184,NULL,309.2546,19.056986,72.689354,5.2600145,1.0
5.5001864,254.6727,21082.852,8.369354,347.81653,469.79538,13.496405,60.045868,4.1784787,1.0
7.5437007,161.62314,19116.012,8.493406,289.95996,440.28345,13.33677,80.24324,3.6305366,1.0
6.8483315,159.18805,12837.506,5.1644483,373.9917,558.81555,12.254081,69.77221,4.3966045,1.0
NULL,181.21051,30280.79,10.382546,256.63007,487.99725,11.346302,68.843864,3.7795546,1.0
5.9102516,282.739,15244.847,6.6365504,363.38467,695.3695,13.138353,89.80101,3.660923,1.0
8.716821,153.98004,11734.449,7.1236115,NULL,447.02808,12.736044,39.92752,3.2051287,1.0
6.016889,221.14731,16656.062,5.201688,NULL,383.20776,22.51787,81.626236,4.4222693,1.0
9.567822,173.1115,38787.46,5.15,444.97055,492.41153,12.904221,48.481476,4.197919,1.0
4.296247,278.14752,19672.486,4.9552183,414.63672,330.06738,11.293186,70.66554,4.163329,1.0
3.5515792,323.124,38969.39,8.925515,NULL,514.76294,10.160303,71.1,3.965994,1.0
8.52967,157.70049,18203.73,8.9268265,309.542,498.65082,12.287825,52.02874,3.7760408,1.0
8.065339,174.12059,21366.283,7.490944,315.18042,497.01923,11.417019,46.2132,3.7563918,1.0
9.158445,186.67297,15797.03,8.151081,333.81226,425.752,12.182639,112.622734,4.5252366,1.0
8.848586,188.91998,32033.332,13.127,182.39737,479.79196,12.070444,77.67134,4.014682,1.0
9.495457,185.8786,18088.355,7.527375,388.76865,409.451,12.397703,63.359142,4.1685414,1.0
8.052894,198.99448,9025.079,7.2177877,338.3969,328.4331,9.142524,42.753216,3.6348445,1.0
2.7985492,311.38394,26931.244,7.1168976,NULL,521.1405,14.235154,42.080353,3.663252,1.0
6.4258738,188.98029,11965.396,7.5711226,365.45364,502.9911,13.8664875,96.818115,3.7319365,1.0
7.75727,213.04845,25259.781,7.635153,363.6848,543.5288,15.254022,107.18958,4.1654325,1.0
7.748655,239.78828,29331.236,10.713097,217.00061,441.52954,16.389383,NULL,2.5118105,1.0
5.11739,225.65741,30914.111,6.2077293,371.64938,356.86227,8.073421,77.38814,3.9371884,1.0
7.4815354,218.26117,12088.416,4.8706603,407.29654,518.37555,17.120962,56.711025,4.2620654,1.0
5.3742228,201.33144,19410.234,3.2395804,384.56284,350.17804,13.451089,NULL,3.6427784,1.0
7.063647,140.61287,17941.81,6.275305,376.04614,402.5936,12.439739,29.468428,3.3958662,1.0
6.876451,190.84451,21979.031,5.6305575,363.8317,349.1861,9.551732,68.41085,4.545341,1.0
4.8124337,250.18396,11465.575,4.3626413,398.1619,607.02655,18.210032,62.511467,3.0209959,1.0
4.9935308,242.6205,13900.779,6.4677444,NULL,429.82782,17.274662,61.24579,3.1538093,1.0
4.7888613,234.8937,28174.621,10.850037,187.42413,444.8543,11.784799,89.01097,2.8968523,1.0
4.0372877,291.46188,52318.918,7.7794595,NULL,401.20428,16.542921,87.8148,3.0450485,1.0
6.5058727,240.28792,29534.69,6.775277,341.72824,265.2512,13.570223,93.166466,4.4975286,1.0
6.779774,153.8863,24415.07,7.322672,NULL,459.87656,14.78229,93.9147,2.7291045,1.0
6.952512,211.6973,33737.29,6.300871,NULL,395.407,14.182396,39.802906,4.1054955,1.0
5.628407,226.83005,28334.492,8.012497,293.9243,351.16122,15.01924,35.17866,5.050683,1.0
5.9660006,194.79622,17350.059,4.466577,404.61,406.8063,11.539987,48.17336,4.1771393,1.0
6.319432,180.96562,36278.72,9.960552,275.59174,307.69138,18.196932,93.594246,2.6531267,1.0
8.027247,193.35242,7714.747,6.087238,NULL,440.93896,22.504679,62.007042,3.480641,1.0
8.882685,135.52306,4857.254,5.209779,NULL,532.3367,20.296274,20.337753,3.827921,1.0
5.9912834,224.60857,29983.115,7.3838186,329.73154,604.6313,17.741228,65.116974,4.8405623,1.0
10.272445,163.62462,18894.852,10.068206,269.64667,446.4507,11.8569145,82.4455,3.1798847,1.0
NULL,131.54774,21626.498,7.207846,NULL,390.95505,14.8449545,26.505484,4.728124,1.0
6.10514,249.14139,45249.45,7.3693604,338.7713,314.9651,11.251778,88.65748,3.1030898,1.0
9.443358,73.49223,20438.225,8.024953,315.80566,458.67725,12.538681,50.85247,3.4866464,1.0
6.8874145,223.60306,29189.137,10.514466,253.83055,386.62286,11.312294,67.91618,4.5641885,1.0
6.512901,169.21748,25151.412,4.613311,375.6123,296.07437,15.088699,74.07593,4.4040403,1.0
5.772718,213.36354,26124.932,8.630719,273.27945,465.5593,8.006207,59.964333,6.4942493,1.0
4.912557,308.25385,44063.098,7.927977,280.93365,327.47565,14.857981,NULL,4.8973727,1.0
9.739562,166.94887,13623.16,7.235922,385.05914,369.59128,12.322604,68.50585,2.56808,1.0
5.541979,185.67188,20143.064,10.236176,209.47105,517.9358,18.464016,49.37132,3.672976,1.0
NULL,193.50342,42268.336,9.005942,258.39267,384.68488,9.0852785,75.43964,3.6017356,1.0
NULL,143.3002,16263.167,6.2297363,NULL,503.6641,19.585497,NULL,3.45174,1.0
6.448931,240.24477,13979.166,9.077985,314.59048,473.7513,17.416903,84.02479,3.6221955,1.0
5.4779124,211.39885,27361.658,5.8104568,340.6238,358.04413,16.629385,NULL,3.7742562,1.0
8.544708,181.4134,31429.379,7.55503,350.3971,393.88962,10.247232,82.72191,2.3181524,1.0
7.378597,175.98245,9460.322,5.941012,NULL,402.01996,15.639455,37.38945,3.2152195,1.0
6.664003,199.58871,15902.945,5.257789,346.58456,347.35333,15.989419,61.156574,2.227728,1.0
6.775583,218.41493,17968.883,8.254115,NULL,358.71768,10.520162,57.24411,4.3336363,1.0
8.736371,194.67769,24283.658,8.855544,329.0042,333.62378,16.516232,67.25047,3.8021162,1.0
7.1469765,196.56268,16911.203,6.8905053,320.10086,520.1113,12.8542385,66.81418,4.025762,1.0
NULL,242.90944,9654.733,6.25398,359.66583,588.5667,15.197015,62.82285,5.652222,1.0
5.040332,232.23448,25653.69,5.9293075,328.3296,529.05255,13.53941,38.346737,3.6033256,1.0
NULL,281.58215,21707.492,5.037261,348.23972,347.9575,15.370097,85.92035,4.003819,1.0
7.745499,168.35562,14336.628,5.26431,NULL,421.48532,7.4964104,67.62476,4.043335,1.0
6.2596517,208.37943,37356.746,8.565487,256.47385,380.2402,5.5676928,68.441864,4.213405,1.0
8.596391,189.52316,14518.975,5.1241293,422.99042,348.0415,17.358072,NULL,3.5198843,1.0
5.7673497,272.47217,15417.933,7.72886,315.4049,424.46115,15.284267,60.822136,3.8960905,1.0
7.0889406,206.36412,13839.714,8.088242,321.29614,369.96933,14.896092,66.67466,5.661104,1.0
8.0291815,158.0404,19663.469,8.433449,283.2705,431.30472,20.696198,59.972927,4.388551,1.0
NULL,286.20175,46931.883,7.440024,262.52646,557.4219,14.47165,74.04386,4.1209316,1.0
4.7257857,249.671,20834.295,5.0360103,378.9987,411.11447,17.769642,78.81744,3.1563313,1.0
8.1957655,214.51761,10389.543,6.295405,327.1939,403.1899,15.067041,72.75681,3.2187092,1.0
6.4437537,196.616,25740.412,2.48438,435.67276,352.35364,16.92442,33.051888,4.498685,1.0
7.0390944,179.64522,28827.36,4.945555,389.88928,593.39624,12.079207,58.363506,4.366031,1.0
NULL,185.75572,27345.174,8.932764,NULL,313.87878,13.420126,56.97485,4.407566,0.0
NULL,185.8468,14971.949,6.6663427,346.48618,418.45358,18.684216,67.71246,5.110414,0.0
6.9452243,220.96004,36438.312,5.5516605,337.9639,367.998,20.160734,53.007725,4.823082,0.0
5.7421103,188.2166,26831.611,6.202721,318.37668,498.1424,9.65736,53.508522,3.3230696,0.0
5.5966277,177.21379,17925.352,8.435471,303.73416,552.3087,10.339986,57.82061,5.235111,0.0
7.350379,193.63336,26736.086,10.416589,309.41687,557.49567,16.519722,61.07738,3.663922,0.0
6.262799,206.88976,31414.525,4.528076,349.73465,567.0273,15.96354,73.022606,4.0125175,0.0
9.927024,208.49074,19666.992,8.008618,340.23782,482.84244,11.360427,85.82911,4.0517335,0.0
5.3814077,175.57431,15372.0,7.4572453,312.35495,308.7298,12.178941,NULL,4.364067,0.0
4.961353,166.25996,22229.23,9.922078,295.13184,449.1472,12.001548,63.42798,3.9028378,0.0
6.4570975,192.26494,18340.047,8.832138,335.97012,517.4322,23.373264,51.7971,2.6373649,0.0
6.5393696,214.6386,21230.432,6.4855943,336.97485,532.5728,18.263687,90.90808,4.5273643,0.0
6.25241,225.7841,23920.254,7.018165,303.7917,484.5858,13.433506,67.40138,2.7229083,0.0
7.9673448,180.53171,19384.037,9.8682375,325.49686,386.05533,11.265127,67.27221,4.069359,0.0
NULL,212.73169,37030.707,5.0403194,351.06445,535.30237,15.895048,33.370712,4.8257923,0.0
7.6095214,223.28839,40879.79,7.0306993,310.63245,370.27087,14.375368,73.75696,3.1458428,0.0
6.887864,173.32503,19947.924,7.4887033,334.09802,441.00262,10.780501,89.00549,5.454488,0.0
9.879071,208.90564,14673.671,6.2402477,366.81763,442.3375,19.626022,66.81658,4.218831,0.0
7.638762,178.27164,18308.502,6.5480976,362.3329,394.181,11.291788,81.98916,4.4966264,0.0
6.9618917,223.59584,31101.684,3.6920655,343.82727,530.22144,13.67548,70.43496,3.4467285,0.0
8.06061,208.04271,15489.325,5.620299,361.97043,423.42084,15.37155,75.44559,3.6009057,0.0
7.2402716,213.42314,23432.963,5.927868,328.3592,325.3877,14.033553,60.571083,3.8325973,0.0
7.4867797,199.67778,25396.012,4.9605584,342.45355,444.6786,16.115433,43.142017,5.048834,0.0
8.41046,234.87653,27554.346,5.681716,362.48956,519.0316,14.482213,55.628498,2.97736,0.0
6.1439214,175.27408,29072.17,12.062536,287.69815,469.98334,13.142493,83.279655,3.4762132,0.0
6.09618,174.87163,16314.233,8.063021,NULL,435.78378,10.658878,62.083588,5.1424713,0.0
6.384824,243.68808,39960.3,6.697657,297.18555,437.7279,15.96749,54.930317,4.1449986,0.0
9.462666,225.3993,12224.625,2.981379,387.09872,485.69727,13.204393,62.2977,2.8501837,0.0
7.868147,199.03598,20434.105,6.210994,337.91608,549.415,16.50158,NULL,4.3158984,0.0
5.873157,153.67339,21910.764,9.752878,319.35675,352.45605,14.15411,65.23463,5.1208878,0.0
NULL,186.87302,26004.53,8.493528,320.69348,534.13025,19.890026,54.373955,5.144114,0.0
6.5293045,210.00403,28970.088,4.250151,NULL,422.81757,7.091298,83.690155,3.3610885,0.0
5.1522036,207.29926,27000.107,6.691806,NULL,350.00497,12.490509,49.852966,4.6898427,0.0
7.8586626,210.95476,26703.854,6.5090656,341.3419,374.07285,8.811986,72.7998,3.4224706,0.0
7.70441,234.63596,22057.379,8.124403,NULL,397.39966,14.897563,50.920437,3.0313644,0.0
6.7280045,201.12689,22888.787,7.663988,319.4635,325.53754,16.788305,58.96122,4.4106975,0.0
10.464502,190.99484,6700.775,6.8798575,NULL,498.93192,14.562161,66.70162,4.9563584,0.0
9.112786,205.94107,20868.629,6.96279,330.9343,422.0395,16.128975,77.79653,4.5670877,0.0
8.079808,174.16109,12677.842,7.295212,333.58255,589.5522,14.852225,39.529385,3.6110575,0.0
7.0786595,232.58185,26177.79,3.9143531,334.16113,380.45993,9.633631,41.95194,3.6966403,0.0
NULL,139.33115,2912.2112,10.338234,343.31802,532.8852,11.0783415,42.172825,4.0930977,0.0
8.043889,169.68823,8896.195,7.837861,328.93982,430.83682,12.263492,76.33424,3.1599493,0.0
7.040245,192.95598,20988.43,6.422359,320.94885,381.35736,15.396455,88.29846,3.9934099,0.0
5.483974,166.16183,21144.975,7.6076107,322.7331,306.3559,14.17101,64.13653,4.0636134,0.0
8.534407,248.57748,22372.303,2.9937441,366.14624,341.7602,14.692902,78.70894,2.5447338,0.0
7.2665944,176.8537,14859.06,8.261778,327.17224,445.03745,19.923704,87.06613,3.3574395,0.0
6.256651,181.07231,16905.8,11.586151,NULL,481.30704,10.639744,74.55724,4.181051,0.0
7.240351,201.9972,14462.674,6.737176,314.04315,534.80096,14.213795,82.945816,3.7829719,0.0
8.692116,144.23636,2552.963,9.202634,347.97513,517.4275,13.963421,42.38866,2.2834752,0.0
8.639541,168.61397,7013.212,8.451601,355.2139,419.7889,17.929394,33.64154,4.192932,0.0
7.179864,180.85422,10859.554,8.263503,341.3025,358.05627,12.065317,83.32992,3.8784473,0.0
7.163999,203.7816,34226.07,9.412035,320.2589,415.5775,16.221045,90.18421,3.3543222,0.0
8.926113,189.98795,15249.62,7.0762215,341.5269,361.90164,21.278095,NULL,2.752134,0.0
6.3531103,206.2698,18409.037,3.723776,348.20987,389.68323,13.205425,60.291344,2.8561754,0.0
6.6815534,238.51244,26132.21,6.304459,309.237,326.0262,8.138227,46.08726,2.956748,0.0
5.445326,201.37946,28001.12,7.2089458,331.5875,365.09158,11.788776,65.944565,3.9469895,0.0
7.5398817,185.82597,21575.246,7.442999,333.07962,444.11664,15.8305645,49.067978,4.531594,0.0
NULL,199.91801,15335.512,8.092377,303.32718,399.60544,11.821736,58.222294,4.4824595,0.0
4.3704767,188.65404,29542.338,8.117114,301.0222,456.30844,16.346838,46.69694,4.649382,0.0
10.316401,217.26685,10676.509,3.4455147,397.75494,492.20648,12.812732,72.28192,3.4073493,0.0
6.5995936,198.32326,21078.887,6.2342315,331.49564,447.9878,12.936304,59.83362,4.7023106,0.0
4.1975837,189.47368,31292.127,7.105204,NULL,370.77142,11.986402,50.32283,5.20648,0.0
7.9207945,173.35715,13454.635,6.947895,356.76813,471.36868,16.47784,68.00051,3.3743265,0.0
6.330733,166.738,18397.2,8.0764265,NULL,436.99176,12.905189,67.64856,3.9400005,0.0
NULL,181.29613,23433.902,7.7295885,NULL,329.74088,12.275713,38.756798,5.1283464,0.0
7.7641425,186.13243,25926.076,8.011207,NULL,399.1317,22.846529,35.24368,4.1051784,0.0
8.237143,190.0597,20015.398,8.385217,356.09177,377.6821,17.740944,37.71388,4.9391093,0.0
5.679234,188.18869,35643.18,8.882653,322.16937,256.30255,15.000259,NULL,2.3395727,0.0
7.4175706,193.77188,23207.094,7.4721155,NULL,496.1052,15.744353,73.18748,4.671558,0.0
4.7759833,196.27396,19185.791,4.9429297,329.14392,459.08356,13.37095,84.58425,4.3821616,0.0
7.865095,210.03929,14310.623,6.6129,NULL,403.3606,12.879341,74.13479,4.7950253,0.0
5.9034657,201.86403,25394.105,7.6921544,313.64807,434.71976,18.006702,59.97216,4.5870867,0.0
7.705711,178.92285,18476.62,8.226228,334.88992,518.0434,10.638799,63.15749,3.8619561,0.0
7.8151217,190.3139,20229.107,9.186893,335.63873,379.22287,14.979347,73.42543,3.0961633,0.0
6.139743,168.44421,23894.137,9.494581,318.0261,494.12912,19.116022,60.264767,3.8412216,0.0
5.041405,193.16785,17342.314,7.8429747,322.107,444.4535,17.472788,66.5422,4.543686,0.0
8.675193,200.73595,15049.584,8.630381,356.80545,441.2981,17.853054,74.58651,4.978575,0.0
7.689358,221.35689,30253.852,6.269309,320.47812,529.7465,17.973278,84.696365,4.978556,0.0
8.570129,200.07187,9782.345,5.661697,NULL,511.1615,11.856089,66.048416,4.6044044,0.0
5.6717625,184.78185,17527.717,5.3147593,339.0565,409.47937,15.196045,31.941832,3.2686934,0.0
6.6248064,204.34293,21443.266,5.980402,312.31522,412.99677,11.965107,62.520332,2.8409107,0.0
6.5410075,195.5669,29616.492,7.1086283,328.99854,530.7997,11.899398,68.14145,2.3559341,0.0
NULL,169.18874,18408.295,5.1318393,342.93768,350.89435,19.334232,86.67733,6.739,0.0
9.241198,223.69135,21610.582,4.1161833,NULL,480.01306,12.725428,65.550705,5.265729,0.0
NULL,162.62628,21318.96,7.5752788,289.2084,457.81155,7.477315,60.23848,4.5149817,0.0
6.340809,158.34274,15288.214,7.5997515,342.4477,334.93732,9.237118,38.103916,5.4586096,0.0
5.980357,181.2587,11826.294,3.6885045,356.16663,543.34796,8.828689,60.206383,4.24724,0.0
7.605979,172.19814,10930.056,8.432638,NULL,400.70615,12.560446,51.64378,3.2428498,0.0
6.4275126,178.32655,25993.71,7.294554,329.69522,566.7547,11.97427,60.736725,6.0329947,0.0
NULL,196.24886,17909.365,3.6722705,NULL,417.28732,14.557069,57.734653,3.8882353,0.0
6.109073,191.75557,26853.95,9.064612,312.202,375.54736,15.514033,73.78968,4.881101,0.0
5.842933,168.29529,19156.123,6.878348,331.47766,506.7568,14.526151,80.42371,4.1432247,0.0
